1478, 0, 512
1480, 0, 512
1482, 0, 512
1483, 0, 512
1485, 0, 512
1487, 0, 512
1491, 0, 512
1494, 0, 512
1496, 0, 512
1498, 0, 512
1499, 0, 512
1501, 0, 512
1503, 0, 512
1505, 0, 512
1507, 0, 512
1508, 0, 512
1510, 0, 512
1512, 0, 512
1514, 0, 512
1515, 0, 512
1517, 0, 512
1519, 0, 512
1521, 0, 512
1523, 0, 512
1524, 0, 512
1526, 0, 512
1528, 0, 512
1530, 0, 512
1531, 0, 512
1533, 0, 512
1536, 0, 512
1538, 0, 512
1540, 0, 512
1541, 0, 512
1543, 0, 512
1545, 0, 512
1547, 0, 512
1548, 0, 512
1550, 0, 512
1552, 0, 512
1554, 0, 512
1556, 0, 512
1560, 0, 512
1562, 0, 512
1563, 0, 512
1565, 0, 512
1567, 0, 512
1569, 0, 512
1571, 0, 512
1572, 0, 512
1574, 0, 512
1576, 0, 512
1579, 0, 512
1580, 0, 512
1582, 0, 512
1584, 0, 512
1586, 0, 512
1588, 0, 512
1589, 0, 512
1591, 0, 512
1593, 0, 512
1595, 0, 512
1596, 0, 512
1598, 0, 512
1600, 0, 512
1602, 0, 512
1604, 0, 512
1605, 0, 512
1607, 0, 512
1609, 0, 512
1611, 0, 512
1612, 0, 512
1614, 0, 512
1616, 0, 512
1618, 0, 512
1620, 0, 512
1622, 0, 512
1624, 0, 512
1626, 0, 512
1630, 0, 512
1632, 0, 512
1634, 0, 512
1636, 0, 512
1637, 0, 512
1639, 0, 512
1641, 0, 512
1643, 0, 512
1644, 0, 512
1646, 0, 512
1648, 0, 512
1650, 0, 512
1652, 0, 512
1653, 0, 512
1655, 0, 512
1657, 0, 512
1659, 0, 512
1660, 0, 512
1662, 0, 512
1665, 0, 512
1667, 0, 512
1669, 0, 512
1670, 0, 512
1672, 0, 512
1674, 0, 512
1676, 0, 512
1677, 0, 512
1679, 0, 512
1681, 0, 512
1683, 0, 512
1685, 0, 512
1686, 0, 512
1688, 0, 512
1690, 0, 512
1692, 0, 512
1693, 0, 512
1698, 0, 512
1700, 0, 512
1701, 0, 512
1703, 0, 512
1705, 0, 512
1708, 0, 512
1710, 0, 512
1711, 0, 512
1713, 0, 512
1715, 0, 512
1717, 0, 512
1718, 0, 512
1720, 0, 512
1722, 0, 512
1724, 0, 512
1726, 0, 512
1727, 0, 512
1729, 0, 512
1731, 0, 512
1733, 0, 512
1734, 0, 512
1736, 0, 512
1738, 0, 512
1740, 0, 512
1742, 0, 512
1743, 0, 512
1745, 0, 512
1747, 0, 512
1750, 0, 512
1751, 0, 512
1753, 0, 512
1755, 0, 512
1757, 0, 512
1759, 0, 512
1760, 0, 512
1762, 0, 512
1764, 0, 512
1768, 0, 512
1770, 0, 512
1772, 0, 512
1774, 0, 512
1775, 0, 512
1777, 0, 512
1779, 0, 512
1781, 0, 512
1783, 0, 512
1784, 0, 512
1786, 0, 512
1788, 0, 512
1790, 0, 512
1792, 0, 512
1794, 0, 512
1796, 0, 512
1798, 0, 512
1800, 0, 512
1801, 0, 512
1803, 0, 512
1805, 0, 512
1807, 0, 512
1808, 0, 512
1810, 0, 512
1812, 0, 512
1814, 0, 512
1816, 0, 512
1817, 0, 512
1819, 0, 512
1821, 0, 512
1823, 0, 512
1824, 0, 512
1826, 0, 512
1828, 0, 512
1830, 0, 512
1832, 0, 512
1837, 0, 512
1839, 0, 512
1841, 0, 512
1842, 0, 512
1844, 0, 512
1846, 0, 512
1848, 0, 512
1849, 0, 512
1851, 0, 512
1853, 0, 512
1855, 0, 512
1857, 0, 512
1858, 0, 512
1860, 0, 512
1862, 0, 512
1864, 0, 512
1865, 0, 512
1867, 0, 512
1869, 0, 512
1871, 0, 512
1873, 0, 512
1874, 0, 512
1876, 0, 512
1879, 0, 512
1881, 0, 512
1882, 0, 512
1884, 0, 512
1886, 0, 512
1888, 0, 512
1890, 0, 512
1891, 0, 512
1893, 0, 512
1895, 0, 512
1897, 0, 512
1898, 0, 512
1900, 0, 512
1902, 0, 512
1906, 0, 512
1908, 0, 512
1910, 0, 512
1912, 0, 512
1914, 0, 512
1915, 0, 512
1917, 0, 512
1920, 0, 512
1922, 0, 512
1923, 0, 512
1925, 0, 512
1927, 0, 512
1929, 0, 512
1930, 0, 512
1932, 0, 512
1934, 0, 512
1936, 0, 512
1938, 0, 512
1939, 0, 512
1941, 0, 512
1943, 0, 512
1945, 0, 512
1946, 0, 512
1948, 0, 512
1950, 0, 512
1952, 0, 512
1954, 0, 512
1955, 0, 512
1957, 0, 512
1959, 0, 512
1961, 0, 512
1963, 0, 512
1965, 0, 512
1967, 0, 512
1969, 0, 512
1971, 0, 512
1972, 0, 512
1977, 0, 512
1979, 0, 512
1980, 0, 512
1982, 0, 512
1984, 0, 512
1986, 0, 512
1987, 0, 512
1989, 0, 512
1991, 0, 512
1993, 0, 512
1995, 0, 512
1996, 0, 512
